Date,1,5,16,288,388,823,883,2020,2269,2628
2022/10/12,42.6,38.7,88.25,4.92,270.2,52.25,9.58,82.9,47,9.78
2022/10/13,42.45,38.75,90.6,4.81,258.4,52.05,9.52,79.05,47.1,9.68
2022/10/14,42.5,40.55,91.25,4.75,246.6,51.5,9.66,81.6,51.15,9.82
2022/10/17,42.5,41.15,91.7,4.81,252.2,51.9,9.84,81.75,50.15,9.81
2022/10/18,42.45,42.2,92.8,4.75,258,52.6,9.89,78.8,50.4,9.9
2022/10/19,42.3,41.65,89.5,4.7,252.8,51.6,9.85,76.2,47.2,9.72
2022/10/20,42.3,41.8,90.95,4.6,255.8,51,9.88,76.8,42.7,9.75
2022/10/21,41.3,41.55,90.5,4.67,252,48.6,9.95,78,42.15,9.69
2022/10/24,40.6,42.1,88.7,4.46,228.2,47.8,9.76,72.1,38.9,8.93
2022/10/25,40.3,39.95,85.95,4.5,224,47.15,9.76,73.85,38.7,8.88
2022/10/26,40.35,40.25,85.9,4.26,233.6,48.1,9.73,74.75,40,8.95
2022/10/27,40.45,40.7,86.4,4.22,225.8,47.9,9.8,74.05,39.75,9.03
2022/10/28,39.95,40.05,85.35,4.01,214.8,48.45,9.77,71.75,38.8,8.8
2022/10/31,39,40.25,84.45,3.97,209,46.4,9.36,69,35.5,8.55
2022/11/1,39.25,41.05,85.9,4.03,226.4,47.9,9.67,73.4,37.95,8.84
2022/11/2,40.2,41.4,87.35,4.13,236.2,49.3,9.88,76.8,39.9,9.04
2022/11/3,39.9,40.3,86.45,4.01,229.8,48.8,9.72,72,39.25,8.78
2022/11/4,41,41.45,88.25,4.27,246.2,49.8,9.88,77.8,43.35,9.41
2022/11/7,41.85,43,84.2,4.35,259.6,51.75,10.14,80.1,47,9.66
2022/11/8,42.25,43,85.2,4.34,261.6,51.85,10.2,79.7,46.8,9.65
2022/11/9,41.6,43,84.85,4.26,260,49.8,10.18,78.75,44.6,9.62
2022/11/10,40.85,42.5,85.85,4.27,255.8,50.95,10.1,77.1,43.75,9.49
2022/11/11,42.35,43.4,89.4,4.57,284.6,54.45,10.32,83,50.95,10.16
2022/11/14,42.4,43.65,91.9,4.49,291.8,55,10.32,85.15,51.55,10.52
2022/11/15,44.15,44.7,92.65,4.57,309.2,56.5,10.48,87.4,54,10.8
2022/11/16,44.2,44.35,92.75,4.47,304.8,56.1,10.44,88.25,54.05,10.52
2022/11/17,44.2,44.35,91.95,4.47,303.4,55.75,10.38,87.6,52.3,10.62
2022/11/18,43.55,44.15,91.25,4.33,301,55.1,10.2,88.75,51.65,10.52
2022/11/21,43.65,44.35,91.1,4.34,292.2,53.3,10.04,86.5,50.8,10.36
2022/11/22,43.7,44.75,91.3,4.34,284.8,53.15,10.16,83.95,49,10.76
2022/11/23,43.9,45.2,90.95,4.38,288.6,50.65,10.26,83,48.3,10.84
2022/11/24,43.9,46,91.85,4.39,291.4,51.6,10.2,83.35,48.55,10.94
2022/11/25,43.55,46,92.2,4.41,287.6,51.85,10.24,81.6,47.75,11.22
2022/11/28,43.4,45.6,91.05,4.43,279,50.95,10.06,81.15,47.35,10.76
2022/11/29,44.25,46.25,92.7,4.5,300,52.6,10.18,87.65,48.95,11.64
2022/11/30,45.3,47.25,93.7,4.57,306,52.5,10.2,90.9,50.15,11.86
2022/12/1,44.75,47.3,93.6,4.5,317.2,53.3,10.1,92.55,50.65,11.86
2022/12/2,44,46.9,93.7,4.52,315.2,52,9.97,92.7,51.8,11.82
2022/12/5,44.65,47.2,93.5,4.5,329.4,52.6,10.06,98.45,55.05,12.6
2022/12/6,44.55,47.35,95.35,4.58,330,53.15,10.04,96.5,53.1,12.3
2022/12/7,43.7,46.65,97.3,4.46,321.2,52.5,9.94,94.35,50.8,11.86
2022/12/8,44.4,47.05,98.25,4.52,335.6,54.4,9.81,97.3,55.55,12.14
2022/12/9,45.45,47.2,102.5,4.63,345.8,55.5,9.82,100.4,53.9,12.4
2022/12/12,45.25,47.6,100.9,4.65,339.2,55.4,9.85,96.4,51.85,12.16
2022/12/13,45.2,47.7,106.3,4.63,343.2,57.55,10,96.2,51.35,12.08
2022/12/14,45,48.05,104.7,4.56,343.6,56.9,10.06,97.6,50.8,12
2022/12/15,44.85,47.2,104.2,4.5,335,55.75,9.99,97.2,48.65,11.94
2022/12/16,45.45,47,105.1,4.63,332.8,55.65,10,99.1,51.3,12.22
2022/12/19,45.25,46.95,105.1,4.49,329.6,55.35,9.95,98.45,50.2,12.04
2022/12/20,45.8,46.75,103.7,4.49,325,55,9.87,97.75,50,12
2022/12/21,45.5,47.5,103.5,4.47,327.8,55.15,9.82,97.6,51.25,12.2
2022/12/22,46.4,48.2,105.5,4.58,337.4,56.35,9.81,102.4,52.35,12.48
2022/12/23,46.2,47.9,105.9,4.52,340,56.25,9.81,102.8,54.05,12.56
2022/12/28,47.25,48.5,105.2,4.63,342.6,56.6,9.98,103,57.8,13.06
2022/12/29,46.55,48.4,104.8,4.55,340,56.8,9.94,101.3,59.55,13.06
2022/12/30,46.85,48.55,106.8,4.54,337.2,57.3,9.98,102.3,59.85,13.4
